Time,fresh 24.1,fresh 48.1,fresh 48.2,fresh 48.3,fresh 48.4,fresh 48.5,fresh 72.1,fresh 72.2,fresh 72.3,fresh 72.4,fresh 72.5,fresh 96.1,fresh 96.2,fresh 96.3,fresh 96.4,fresh 96.5,fresh 96.6,fresh 120.1,fresh 120.2,fresh 120.3,fresh 120.4,fresh 120.5,fresh 120.6,fresh 120.7,fresh 144.1,fresh 144.2,fresh 144.3,fresh 144.4,fresh 144.5,fresh 144.6,fresh 144.7,fresh 144.8,fresh 168.1,fresh 168.2,fresh 168.3,fresh 168.4,fresh 168.5,fresh 168.6,192.1 Reprogram,192.2 Reprogram,192.3 Reprogram,192.4 Reprogram,192.5 Reprogram
8.291666667,79.7882318,84.42992371,,82.2615862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3879389,,
8.333333333,79.88984202,84.44795285,,82.28544459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.40256964,,
8.375,80.02231104,84.45594624,,82.28954157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.40177734,,
8.416666667,80.02187024,84.44671077,,82.307917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.39905553,,
8.458333333,80.10470214,84.46464339,,82.29195341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.32051973,,
8.5,80.22018359,84.46383875,,82.31316735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.27101894,,
8.541666667,80.3713015,84.47173298,,82.32105823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.19870715,,
8.583333333,80.49087189,84.46521572,,82.32627073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.04873196,,
8.625,80.49193158,84.49616252,,82.32510417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.04907113,,
8.666666667,80.53901105,84.48634001,,82.33486241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.86870179,,
8.708333333,80.64960032,84.48781532,,82.34571776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.73453654,,
8.75,80.6910776,84.48889209,,82.35368978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48525183,,
8.791666667,80.82249396,84.49406664,,82.36627264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2040051,,
8.833333333,80.82055531,84.50806262,,82.36809996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2040051,,
8.875,80.9592997,84.51944892,,82.36024974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.9701659,,
8.916666667,80.99660974,84.5155949,,82.40009274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.60358316,,
8.958333333,81.07313107,84.49915259,,82.38652141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.22410678,,
9,81.14428497,84.5121284,,82.40940245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.8434387,,
9.041666667,81.13924664,84.5168655,,82.41264146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.84398561,,
9.083333333,81.19553869,84.55485988,,82.41700708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.42562984,,
9.125,81.2907967,84.55395457,,82.39864301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.95200458,,
9.166666667,81.36587085,84.55750856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.50075256,,
9.208333333,81.447365,84.56206137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.02877713,,
9.25,81.44675989,84.57092437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.02860815,,
9.291666667,81.53753939,84.56714516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.54127465,,
9.333333333,81.63401988,84.57467167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.01148289,,
9.375,81.70630007,84.55541918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.45892562,,
9.416666667,81.75814089,84.56531034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83833532,,
9.458333333,81.75892653,84.55700778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.84042795,,
9.5,81.82511589,84.58274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.26301456,,
9.541666667,81.87037808,84.58605025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.65560309,,
9.583333333,81.94787468,84.58020897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.04608286,,
9.625,82.00352772,84.58356836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.36397526,,
9.666666667,82.00274955,84.57731644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.36461153,,
9.708333333,82.04876672,84.5995423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.71971109,,
9.75,82.08443244,84.5995423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.04916431,,
9.791666667,82.16254021,84.58871735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.34883176,,
9.833333333,82.2323655,84.59122752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.66786606,,
9.875,82.22687357,84.5965416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.66635968,,
9.916666667,82.29275896,84.60885854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.94235511,,
9.958333333,82.33866196,84.60953405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.19924635,,
10,82.37279176,84.61115036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.47534492,,
10.04166667,82.45401997,84.61763079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.70886453,,
10.08333333,82.45401997,84.61860199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7087843,,
10.125,82.4910528,84.62573141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99465283,,
10.16666667,82.5253812,84.62603801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.21088712,,
10.20833333,82.61233415,84.64335725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4400287,,
10.25,82.65310999,84.63621825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.64528474,,
10.29166667,82.65729696,84.6322729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.66845451,,
10.33333333,82.68970947,84.65855757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.88691363,,
10.375,82.73642926,84.65789949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0665417,,
10.41666667,82.80901963,84.65312033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.26100628,,
10.45833333,82.83351892,84.65975745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.46238051,,
10.5,82.83521451,84.62433924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.45710929,,
10.54166667,82.87547586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.65953174,,
10.58333333,82.92700727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.83397057,,
10.625,82.9544031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.99933912,,
10.66666667,83.01663127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.18700051,,
10.70833333,83.01579796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.18724336,,
10.75,83.04791941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.34335599,,
10.79166667,83.09630102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.49590898,,
10.83333333,83.12737371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.64571736,,
10.875,83.17770619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7809362,,
10.91666667,83.19184249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.77941173,,
10.95833333,83.2335075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.94530726,,
11,83.27052784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.10044427,,
11.04166667,83.31230931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.20184128,,
11.08333333,83.35249565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3497924,,
11.125,83.35095332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.35068737,,
11.16666667,83.36120131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.48442143,,
11.20833333,83.40268151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.61161976,,
11.25,83.42719613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.71401056,,
11.29166667,83.47909482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.84268581,,
11.33333333,83.47299812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.84193634,,
11.375,83.51245598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.93362055,,
11.41666667,83.55169192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.04265937,,
11.45833333,83.58790831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.19015682,,
11.5,83.61714657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.28519821,,
11.54166667,83.61695991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.28472893,,
11.58333333,83.64498424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3936489,,
11.625,83.69119622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5075995,,
11.66666667,83.71345249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.57968601,,
11.70833333,83.75979428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.66863009,,
11.75,83.75532549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.66780587,,
11.79166667,83.7722965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.78146598,,
11.83333333,83.81965766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.89494715,,
11.875,83.82770745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9796961,,
11.91666667,83.86867674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.06537442,,
11.95833333,83.8686346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.06096889,,
12,83.9035382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.12452635,,
12.04166667,83.92443908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.23747307,,
12.08333333,83.93753177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.31151151,,
12.125,83.96393855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.38476196,,
12.16666667,83.96619327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.39347692,,
12.20833333,84.01356167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.47629029,,
12.25,84.04270757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5567762,,
12.29166667,84.08507209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.62093877,,
12.33333333,84.1315335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.70798136,,
12.375,84.12749311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.70764314,,
12.41666667,84.14169398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.77856912,,
12.45833333,84.15999087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.83765155,,
12.5,84.18170164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.92873778,,
12.54166667,84.23165902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.99421304,,
12.58333333,84.22750015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.99408672,,
12.625,84.28105698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.06348917,,
12.66666667,84.29941978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.14096579,,
12.70833333,84.32313799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.21182997,,
12.75,84.34155484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.26004734,,
12.79166667,84.35376285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.25972821,,
12.83333333,84.37329465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.33481225,,
12.875,84.40568335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.39318617,,
12.91666667,84.44578483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.41245774,,
12.95833333,84.46948641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.47826129,,
13,84.466153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.47697974,,
13.04166667,84.4611799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.55190245,,
13.08333333,84.49979391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.60152532,,
13.125,84.513111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.65044518,,
13.16666667,84.53731624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.73952565,,
13.20833333,84.53781087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.73880124,,
13.25,84.57410689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.79617591,,
13.29166667,84.59703487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.84623223,,
13.33333333,84.59099384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.90184004,,
13.375,84.65324014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.94511104,,
13.41666667,84.65052095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.94468398,,
13.45833333,84.65504661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.96853227,,
13.5,84.66706201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.00278248,,
13.54166667,84.70898788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.04003269,,
